Numot,Season,game_id,result,season,team1_adjde,team1_adjoe,team1_adjtempo,team1_ap_final,team1_ap_preseason,team1_arate,team1_blockpct,team1_coach_name,team1_coaches_before_final,team1_coaches_preseason,team1_de,team1_f3grate,team1_fg2pct,team1_fg3pct,team1_ftpct,team1_id,team1_lat,team1_long,team1_oe,team1_opparate,team1_oppblockpct,team1_oppf3grate,team1_oppfg2pct,team1_oppfg3pct,team1_oppftpct,team1_oppstlrate,team1_pt_career_overall_losses,team1_pt_career_school_losses,team1_pt_career_school_wins,team1_pt_coach_season_losses,team1_pt_coach_season_wins,team1_pt_overall_ff,team1_pt_overall_ncaa,team1_pt_overall_s16,team1_pt_school_ff,team1_pt_school_ncaa,team1_pt_school_s16,team1_pt_team_season_losses,team1_pt_team_season_wins,team1_rpi_rating,team1_seed,team1_stlrate,team1_teamname,team1_tempo,team2_adjde,team2_adjoe,team2_adjtempo,team2_ap_preseason,team2_arate,team2_blockpct,team2_coach_id,team2_coach_name,team2_coaches_before_final,team2_coaches_preseason,team2_de,team2_f3grate,team2_fg2pct,team2_fg3pct,team2_ftpct,team2_id,team2_oe,team2_opparate,team2_oppblockpct,team2_oppf3grate,team2_oppfg2pct,team2_oppfg3pct,team2_oppftpct,team2_oppstlrate,team2_pt_career_overall_losses,team2_pt_career_school_losses,team2_pt_career_school_wins,team2_pt_coach_season_losses,team2_pt_coach_season_wins,team2_pt_overall_ff,team2_pt_overall_ncaa,team2_pt_overall_s16,team2_pt_school_ff,team2_pt_school_ncaa,team2_pt_school_s16,team2_pt_team_season_losses,team2_pt_team_season_wins,team2_rpi_rating,team2_score,team2_seed,team2_stlrate,team2_tempo,team1_pt_career_overall_wins,team2_pt_career_overall_wins
0,2006,2006-1322-1234,1,2006,99.326,105.882,69.2183,,,62.8676,8.5786,Mike McConathy,,,98.1672,32.0022,50.4549,36.2039,66.9944,1322,31.750675,-93.097715,106.8762,57.8019,7.4442,30.3456,47.0984,34.1699,67.3442,0.1055,101,101,112,7,25,0,1,0,0,1,0,7,25,0.598,14,0.1243,Northwestern St.,70.1104,85.8883,102.9977,66.1825,20,63.8924,13.1746,steve-alford-1,Steve Alford,22,20,87.9804,31.4712,47.619,33.5677,70.9632,1234,99.1897,58.7432,7.9096,34.4433,41.4286,31.7221,64.8915,0.1136,139,91,213,8,25,0,3,1,0,2,0,8,25,0.558,63,3,0.099,66.0135,113,213
0,2006,2006-1338-1245,1,2006,90.6752,110.5509,66.0229,16,,64.4048,10.6489,Jamie Dixon,10,,93.9879,31.759,50.4375,35.2137,69.273,1338,40.444502,-79.954692,108.5515,54.5946,9.2283,34.9919,42.9285,34.6213,67.3797,0.0834,21,21,75,7,24,0,2,1,0,2,1,7,24,0.602,5,0.0925,Pittsburgh,66.0753,96.4828,106.3486,67.4122,,54.8947,7.109,jim-christian-1,Jim Christian,,,96.2446,35.6164,49.0213,35.5385,72.0165,1245,106.3043,49.381,8,35.4345,50.5213,33.506,75.5132,0.086,40,40,88,8,25,0,0,0,0,0,0,8,25,0.598,64,12,0.1139,66.7529,76,88
0,2006,2006-1400-1335,1,2006,94.3678,117.1721,65.5692,9,2,55.9512,13.8554,Rick Barnes,7,3,90.4585,33.9126,50.7463,37.2576,72.7031,1400,30.28473,-97.737277,113.9547,60,6.1123,36.5807,42.0181,32.2454,71.0476,0.0995,209,75,390,6,27,1,13,4,1,7,3,6,27,0.598,2,0.1206,Texas,66.7761,93.626,99.131,66.1893,,57.8947,7.4074,fran-dunphy-1,Fran Dunphy,,,90.4618,38.1014,52.1008,32.0819,67.4812,1335,103.949,52.6936,7.3529,29.1489,44.3443,36.7397,71.9078,0.1058,162,162,310,8,20,0,8,0,0,8,0,8,20,0.525,52,15,0.1476,65.2924,393,310
0,2006,2006-1437-1284,1,2006,92.4318,115.8837,67.3832,3,5,49.8146,13.0363,Jay Wright,2,4,95.1165,39.5984,44.416,37.4512,75.7322,1437,40.039388,-75.345457,112.5262,60.054,13.0435,31.1755,45.8746,33.6976,66.7678,0.0772,143,58,223,4,25,0,3,1,0,1,1,4,25,0.601,1,0.1163,Villanova,66.7668,96.8515,95.3272,66.2669,,63.7865,10.0164,dave-calloway-1,Dave Calloway,,,94.761,36.0784,49.9562,33.6957,67.0017,1284,96.3031,59.1327,8.4137,37.0868,43.514,32.1727,70.2797,0.1111,121,121,129,14,18,0,2,0,0,2,0,14,18,0.621,45,16,0.1115,65.8043,226,130
0,2006,2006-1130-1285,1,2006,100.2366,117.2871,63.1194,7,11,67.8223,11.0709,Al Skinner,13,11,102.8987,30.2902,53.8986,36.7596,67.4102,1130,42.337688,-71.171488,114.1845,52.1176,8.0242,30.2725,45.5137,36.8333,69.3086,0.1019,233,107,311,7,26,0,6,0,0,4,0,7,26,0.56,4,0.0914,Boston College,64.7624,101.6682,109.1174,67.6019,,64.375,7.4933,larry-krystkowiak-1,Larry Krystkowiak,,,101.6274,35.1154,54.8689,37.0242,72.0854,1285,111.8723,55.9508,10.9551,32.5511,47.9037,35.8595,71.6981,0.0892,19,19,41,6,23,0,1,0,0,1,0,6,23,0.596,56,12,0.1001,69.0583,313,42
0,2006,2006-1261-1401,1,2006,92.1652,110.5226,69.0486,19,,55.9788,16.0338,John Brady,24,,94.1342,21.587,50.4714,32.4201,69.0289,1261,30.414805,-91.169552,107.0427,45.3461,9.428,31.8313,42.827,34.488,69.2,0.0948,187,110,252,8,23,0,3,1,0,3,1,8,23,0.58,4,0.1185,Louisiana St.,69.4769,89.9943,104.3199,64.9457,,70.2069,9.4188,billy-gillispie-1,Billy Gillispie,,,91.4712,34.5633,49.0602,36.121,67.9487,1401,104.483,61.3977,9.7744,31.8771,44.0882,34.4754,71.2676,0.0917,50,18,72,8,21,0,1,0,0,0,0,8,21,0.601,57,12,0.1304,65.7097,256,73
0,2006,2006-1449-1228,1,2006,96.716,113.1012,73.1168,17,,53.8697,8.8099,Lorenzo Romar,19,,95.1948,28.8452,51.3131,36.5449,74.8924,1449,39.217329,-76.06878,112.4138,58.802,7.2727,31.0602,48.7635,32.0755,75.4688,0.0822,129,41,175,6,24,0,3,1,0,2,1,6,24,0.599,5,0.1127,Washington,72.3889,91.6533,113.3377,63.753,17,58.9623,7.0536,bruce-weber-1,Bruce Weber,8,17,91.8488,36.0496,51.2236,36.0778,64.2612,1228,109.9195,50.4478,6.5823,32.3671,44.6429,31.7164,69.4309,0.0853,69,15,191,6,25,1,4,3,1,2,2,6,25,0.598,64,4,0.0967,63.5907,177,192
0,2006,2006-1455-1397,1,2006,96.3061,110.1734,63.699,,,61.5099,5.1325,Mark Turgeon,,,96.3192,33.9859,47.5288,36.96,72.6736,1455,37.716484,-97.296733,106.6939,57.5718,9.8847,35.9491,44.5364,33.6283,67.9612,0.0987,104,75,134,8,24,0,0,0,0,0,0,8,24,0.562,7,0.0809,Wichita St.,63.1467,97.4048,115.4075,73.0346,,58.5565,8.8157,bruce-pearl-1,Bruce Pearl,11,,100.884,37.581,50.9516,38.7931,70.0813,1397,111.4581,60.0499,10.3806,34.1349,52.6269,36.0825,68.4669,0.085,45,7,107,7,21,0,2,1,0,0,0,7,21,0.556,73,2,0.1402,73.1446,136,108
0,2006,2006-1206-1314,1,2006,91.572,106.4399,64.0375,,,56.5217,9.7156,Jim Larranaga,25,,90.8172,31.0789,53.8162,35.5786,66.4087,1206,38.83088,-77.30794,107.2718,51.8421,10.7477,35.3422,42.733,31.6474,68.431,0.0966,249,104,331,7,23,0,2,0,0,2,0,7,23,0.603,11,0.1099,George Mason,64.145,93.9176,115.2469,72.288,,63.9629,9.8526,roy-williams-1,Roy Williams,21,,95.7953,31.7302,52.4696,37.4564,70.8049,1314,111.0668,52.1181,9.2308,31.943,44.9185,33.0579,70.8812,0.126,123,22,492,7,22,5,16,10,1,2,1,7,22,0.564,60,3,0.1081,72.6746,335,493
0,2006,2006-1400-1301,1,2006,94.3678,117.1721,65.5692,9,2,55.9512,13.8554,Rick Barnes,7,3,90.4585,33.9126,50.7463,37.2576,72.7031,1400,30.28473,-97.737277,113.9547,60,6.1123,36.5807,42.0181,32.2454,71.0476,0.0995,209,75,390,6,27,1,13,4,1,7,3,6,27,0.598,2,0.1206,Texas,66.7761,97.3375,111.1627,66.2357,,62.9256,11.2967,herb-sendek-1,Herb Sendek,14,,98.8404,45.6254,54.5356,37.0656,75.0737,1301,110.7269,54.3791,11.3391,32.2006,46.1416,30.9883,70.947,0.1028,157,131,253,9,21,0,5,1,0,4,1,9,21,0.609,54,10,0.107,67.0334,393,254
0,2006,2006-1400-1452,1,2006,94.3678,117.1721,65.5692,9,2,55.9512,13.8554,Rick Barnes,7,3,90.4585,33.9126,50.7463,37.2576,72.7031,1400,30.28473,-97.737277,113.9547,60,6.1123,36.5807,42.0181,32.2454,71.0476,0.0995,209,75,390,6,27,1,13,4,1,7,3,6,27,0.598,2,0.1206,Texas,66.7761,98.0587,115.3092,63.5731,14,68.9441,7.1611,john-beilein-1,John Beilein,15,15,102.0179,51.4065,54.597,34.7639,74.5882,1452,110.3706,55.25,8.286,33.2765,51.2361,34.0171,71.5068,0.0746,165,50,264,10,20,0,3,1,0,1,1,10,20,0.609,71,6,0.1241,63.5283,393,266
0,2006,2006-1417-1211,1,2006,91.1992,112.3334,62.8847,7,19,58.4665,7.5408,Ben Howland,17,18,93.6933,34.3404,53.911,34.6041,69.1099,1417,34.068892,-118.443901,109.3432,51.0204,9.1258,26.6567,44.6332,32.8972,70.1258,0.083,135,34,222,6,27,0,4,2,0,1,0,6,27,0.57,2,0.0904,UCLA,62.6421,103.0651,116.2731,67.7344,8,51.1706,7.2656,mark-few-1,Mark Few,5,7,103.1721,25.5987,51.7883,35.9667,78.1946,1211,114.0965,53.7835,6.6524,35.6137,47.9688,34.6045,68.9168,0.0895,40,40,186,3,27,0,6,2,0,6,2,3,27,0.577,71,3,0.096,68.8824,227,188
1,2006,2006-1163-1449,1,2006,91.7027,116.2014,71.123,2,3,54.7571,19.6311,Jim Calhoun,4,2,91.0946,24.6169,50.8259,36.5759,70.595,1163,41.808215,-72.249537,112.5999,50.1188,8.3227,31,41.6996,30.6452,71.2454,0.1079,314,177,732,3,27,2,18,10,2,13,10,3,27,0.572,1,0.0916,Connecticut,71.4995,96.716,113.1012,73.1168,,53.8697,8.8099,lorenzo-romar-1,Lorenzo Romar,19,,95.1948,28.8452,51.3131,36.5449,74.8924,1449,112.4138,58.802,7.2727,31.0602,48.7635,32.0755,75.4688,0.0822,129,41,175,6,24,0,3,1,0,2,1,6,24,0.599,92,5,0.1127,72.3889,735,177
0,2006,2006-1196-1207,1,2006,92.1121,113.8817,68.6945,11,,61.5457,13.5383,Billy Donovan,9,,93.2534,34.7806,55.8611,39.213,74.3619,1196,29.638248,-82.361195,113.9862,47.8936,7.7424,32.4647,43.6887,31.8367,66.4662,0.1084,118,98,255,6,27,1,7,2,1,7,2,6,27,0.61,3,0.1107,Florida,69.217,96.5104,114.961,59.0894,,65.5654,10.9677,john-thompson-2,John Thompson,23,,99.6192,37.3365,53.5104,35.5096,70.632,1207,111.7182,55.1481,11.1954,35.7227,46.0829,34.66,68.7636,0.0857,64,22,108,9,21,0,2,0,0,0,0,9,21,0.589,53,7,0.1015,59.2329,261,110
0,2006,2006-1206-1455,1,2006,91.572,106.4399,64.0375,,,56.5217,9.7156,Jim Larranaga,25,,90.8172,31.0789,53.8162,35.5786,66.4087,1206,38.83088,-77.30794,107.2718,51.8421,10.7477,35.3422,42.733,31.6474,68.431,0.0966,249,104,331,7,23,0,2,0,0,2,0,7,23,0.603,11,0.1099,George Mason,64.145,96.3061,110.1734,63.699,,61.5099,5.1325,mark-turgeon-1,Mark Turgeon,,,96.3192,33.9859,47.5288,36.96,72.6736,1455,106.6939,57.5718,9.8847,35.9491,44.5364,33.6283,67.9612,0.0987,104,75,134,8,24,0,0,0,0,0,0,8,24,0.562,55,7,0.0809,63.1467,335,136
0,2006,2006-1417-1272,1,2006,91.1992,112.3334,62.8847,7,19,58.4665,7.5408,Ben Howland,17,18,93.6933,34.3404,53.911,34.6041,69.1099,1417,34.068892,-118.443901,109.3432,51.0204,9.1258,26.6567,44.6332,32.8972,70.1258,0.083,135,34,222,6,27,0,4,2,0,1,0,6,27,0.57,2,0.0904,UCLA,62.6421,89.6123,109.6311,72.978,12,54.0619,16.2742,john-calipari-1,John Calipari,3,12,88.9441,34.1772,50.1989,35.3768,68.2171,1272,109.3103,55.4717,7.0955,31.0411,41.482,30.1538,69.5509,0.0956,129,58,338,3,30,1,7,3,0,2,0,3,30,0.574,45,1,0.1333,73.9826,227,341
0,2006,2006-1417-1261,1,2006,91.1992,112.3334,62.8847,7,19,58.4665,7.5408,Ben Howland,17,18,93.6933,34.3404,53.911,34.6041,69.1099,1417,34.068892,-118.443901,109.3432,51.0204,9.1258,26.6567,44.6332,32.8972,70.1258,0.083,135,34,222,6,27,0,4,2,0,1,0,6,27,0.57,2,0.0904,UCLA,62.6421,92.1652,110.5226,69.0486,,55.9788,16.0338,john-brady-1,John Brady,24,,94.1342,21.587,50.4714,32.4201,69.0289,1261,107.0427,45.3461,9.428,31.8313,42.827,34.488,69.2,0.0948,187,110,252,8,23,0,3,1,0,3,1,8,23,0.58,45,4,0.1185,69.4769,227,256
0,2006,2006-1196-1417,1,2006,92.1121,113.8817,68.6945,11,,61.5457,13.5383,Billy Donovan,9,,93.2534,34.7806,55.8611,39.213,74.3619,1196,29.638248,-82.361195,113.9862,47.8936,7.7424,32.4647,43.6887,31.8367,66.4662,0.1084,118,98,255,6,27,1,7,2,1,7,2,6,27,0.61,3,0.1107,Florida,69.217,91.1992,112.3334,62.8847,19,58.4665,7.5408,ben-howland-1,Ben Howland,17,18,93.6933,34.3404,53.911,34.6041,69.1099,1417,109.3432,51.0204,9.1258,26.6567,44.6332,32.8972,70.1258,0.083,135,34,222,6,27,0,4,2,0,1,0,6,27,0.57,57,2,0.0904,62.6421,261,227
0,2007,2007-1310-1197,1,2007,107.873,105.5827,69.3227,,,52.5309,3.8141,Joe Mihalich,,,105.3049,37.6,46.3801,34.2929,73.0583,1310,43.138553,-79.03105,108.4158,52.8807,8.5973,30.6064,51.595,35.8491,67.9627,0.0863,112,112,159,11,22,0,1,0,0,1,0,11,22,0.596,16,0.0908,Niagara,69.234,108.1392,99.9305,68.3783,,55.7743,5.7554,mike-gillespie-1,Mike Gillespie,,,103.1706,30.2353,48.7352,35.7977,65.3141,1197,101.1053,60.6727,9.1062,46.7141,48.8181,34.9355,68.8852,0.1089,93,93,90,13,21,0,1,0,0,1,0,13,21,0.596,69,16,0.0947,67.6537,160,90
0,2007,2007-1139-1330,1,2007,97.2398,115.3393,59.3015,21,,56.2331,5.959,Todd Lickliter,12,,94.9123,48.7633,49.5402,37.0773,75.5556,1139,39.840662,-86.171791,115.084,50.3086,11.1494,32.875,44.1341,33.0798,68.6854,0.0584,60,60,129,6,27,0,1,1,0,1,1,6,27,0.581,5,0.0896,Butler,58.5827,94.7235,107.34,67.3194,,61.1675,10.0974,blaine-taylor-1,Blaine Taylor,,,94.814,37.1991,48.1707,34.5588,72.466,1330,107.2243,55.3073,8.5366,35.0029,45.4384,33.3882,65.8065,0.0858,133,67,259,8,24,0,3,0,0,1,0,8,24,0.48,46,12,0.1185,65.1928,131,259
0,2007,2007-1207-1125,1,2007,92.4556,118.5962,60.2223,8,8,59.1549,15.6716,John Thompson,16,8,95.3494,34.7755,57.7666,37.0079,70.9581,1207,38.908809,-77.073463,115.3203,54.4474,7.1369,37.6744,43.2007,30.3155,71.0145,0.1128,71,29,136,6,26,0,3,1,0,1,1,6,26,0.584,2,0.0866,Georgetown,59.7152,99.8276,104.4161,67.3788,,60.6838,8,rick-byrd-1,Rick Byrd,,,94.8267,44.0409,54.5639,36.2113,68.6726,1125,107.3602,56.3712,9.9391,30.5556,44,28.6988,70.2096,0.1285,110,110,126,9,23,0,1,0,0,1,0,9,23,0.567,55,15,0.0901,67.2059,140,126
0,2007,2007-1268-1172,1,2007,90.3123,109.9813,72.9291,18,,60.4531,16.1918,Gary Williams,,,91.7181,25.0492,50.8864,38.5069,69.5044,1268,38.988607,-76.939704,107.8924,48.1166,8.6014,32.0265,42.9465,30.236,69.375,0.1097,327,199,584,8,24,2,14,9,2,11,7,8,24,0.576,4,0.1013,Maryland,73.5194,97.5248,110.2953,72.7083,,56.2854,6.1511,bob-mckillop-1,Bob McKillop,,,95.0926,39.5161,49.4167,36.9898,75.6589,1172,110.748,53.8265,6.8333,38.2528,46.6608,35.8865,68.717,0.0944,217,217,311,4,29,0,3,0,0,3,0,4,29,0.555,70,13,0.0978,72.3222,585,311
0,2007,2007-1326-1148,1,2007,89.683,116.5324,65.3922,1,7,56.6569,15.5,Thad Matta,2,4,92.4443,36.4512,53.5354,36.1006,70.2635,1326,39.998389,-83.009001,113.2083,54.0421,6.9264,37.3041,44.5,33.6134,68.53,0.0761,52,21,178,3,30,0,5,1,0,1,0,3,30,0.605,1,0.1043,Ohio St.,65.1462,103.5301,102.5554,64.5775,,53.6709,9.3193,howie-dickenman-1,Howie Dickenman,,,100.6046,37.7607,46.5608,38.0814,72.9651,1148,106.1309,53.3093,9.3474,34.3617,49.7569,33.5913,66.1232,0.1043,144,144,178,11,22,0,2,0,0,2,0,11,22,0.584,57,16,0.0921,64.9776,183,178
0,2007,2007-1338-1460,1,2007,94.6952,115.1422,62.916,12,4,67.3257,10.0681,Jamie Dixon,5,5,98.3468,29.4349,50.9749,38.2304,66.1224,1338,40.444502,-79.954692,112.2623,54.0049,7.5209,34.7009,45.95,30.9117,72.7417,0.0801,29,29,103,7,27,0,3,1,0,3,1,7,27,0.611,3,0.0822,Pittsburgh,62.7363,95.6353,103.1979,63.6362,,52.4804,4.9116,brad-brownell-1,Brad Brownell,,,98.2552,29.7714,47.681,34.5489,73.227,1460,103.0344,58.7989,7.323,40.2231,48.5265,32.4088,71.4029,0.075,49,9,106,9,23,0,2,0,0,0,0,9,23,0.502,58,14,0.0942,62.1143,105,106
0,2007,2007-1401-1335,1,2007,92.5218,116.8243,65.6165,9,13,65.0881,9.5113,Billy Gillispie,6,13,89.4533,27.9759,52.7799,42.1569,71.5803,1401,30.596291,-96.306732,114.7877,55.8036,7.6161,36.0848,42.0593,29.3663,70.7849,0.0719,57,25,98,6,25,0,2,0,0,1,0,6,25,0.604,3,0.0996,Texas A&M,65.7306,100.2092,107.8532,69.3195,,63.5,7.8924,glen-miller-1,Glen Miller,,,98.3817,30.2115,53.6797,36,67.0927,1335,108.8584,53.2684,8.658,31.846,47.9821,35.3167,70.5061,0.1037,107,8,115,8,22,0,0,0,0,0,0,8,22,0.492,52,14,0.1228,68.0759,100,115
0,2007,2007-1417-1451,1,2007,91.944,113.0406,64.2998,7,6,55.0931,8.2886,Ben Howland,7,6,93.7731,32.7792,52.473,37.084,66.7195,1417,34.068892,-118.443901,111.1692,55.0649,7.8825,27.5709,45.7406,35.0806,69.9816,0.0797,141,40,253,5,26,1,5,3,1,2,1,5,26,0.59,2,0.1133,UCLA,64.4495,103.7314,100.9254,66.2393,,56.8713,6.7781,randy-rahe-1,Randy Rahe,,,103.5035,29.2958,52.0916,38.7019,67.0227,1451,104.5076,53.4694,9.4622,34.6877,50.8821,32.6923,69.9262,0.0939,11,11,20,11,20,0,0,0,0,0,0,11,20,0.547,42,15,0.0969,67.2901,257,20
0,2007,2007-1450-1331,1,2007,92.6656,108.6062,60.849,13,,57.1429,13.549,Tony Bennett,11,,94.4345,29.64,50.3597,37.1917,71.6695,1450,46.730448,-117.158168,106.2136,45.9803,6.6347,34.7777,44.3182,33.1148,68.4746,0.0729,7,7,25,7,25,0,0,0,0,0,0,7,25,0.568,3,0.1056,Washington St.,61.3806,97.7172,105.8269,67.2901,,55.9343,11.0856,scott-sutton-1,Scott Sutton,,,97.0738,31.5665,51.1188,36.9403,70.7865,1331,106.4855,44.4302,6.3683,29.4118,46.1009,32.6606,70.598,0.0829,101,101,144,10,23,0,1,0,0,1,0,10,23,0.59,54,14,0.0915,66.975,26,144
0,2007,2007-1196-1238,1,2007,92.6925,118.3834,66.382,3,1,54.7556,12.2707,Billy Donovan,1,1,91.5113,34.0197,58.7234,40.8528,69.239,1196,29.638248,-82.361195,117.7637,45.7356,6.9504,31.3504,46.2998,28.5319,66.0407,0.1066,123,103,290,5,29,2,8,3,2,8,3,5,29,0.58,1,0.0988,Florida,67.1577,107.7729,99.1977,70.7856,,53.584,7.8728,tevester-anderson-1,Tevester Anderson,,,99.7291,29.7893,45.9874,31.5789,70.9016,1238,98.6962,51.7241,9.6999,32.0124,49.8864,33.9228,65.9831,0.0908,116,64,166,13,21,0,2,0,0,0,0,13,21,0.534,69,16,0.1123,71.8923,296,166
0,2007,2007-1242-1310,1,2007,87.4378,112.3509,69.5965,2,3,58.8608,18.1818,Bill Self,8,3,86.6246,26.0598,52.8063,39.5548,65.9679,1242,38.957351,-95.24587,111.5648,52.6119,6.9403,36.6573,41.02,31.8008,67.0799,0.0977,133,28,309,4,30,0,8,4,0,3,1,4,30,0.597,1,0.131,Kansas,69.4864,107.873,105.5827,69.3227,,52.5309,3.8141,joe-mihalich-1,Joe Mihalich,,,105.3049,37.6,46.3801,34.2929,73.0583,1310,108.4158,52.8807,8.5973,30.6064,51.595,35.8491,67.9627,0.0863,112,112,159,11,22,0,1,0,0,1,0,11,22,0.596,67,16,0.0908,69.234,312,160
0,2007,2007-1272-1317,1,2007,90.2784,112.6549,69.4387,5,14,52.4414,15.2602,John Calipari,9,14,88.0453,35.2157,51.2011,35.101,62.1196,1272,35.115864,-89.993508,112.5087,50.0637,9.6088,29.0065,42.4051,31.3253,68.0328,0.0807,133,62,371,3,30,1,8,4,0,3,1,3,30,0.594,2,0.132,Memphis,70.7827,101.9812,101.0235,70.1702,,46.274,11.7194,johnny-jones-2,Johnny Jones,,,100.323,29.6841,48.4121,37.9817,65.4696,1317,105.9134,45.1872,8.9078,33.9548,44.9102,37.1048,69.8113,0.0871,104,88,101,10,23,0,0,0,0,0,0,10,23,0.497,58,15,0.0858,70.5205,374,101
1,2007,2007-1305-1166,1,2007,100.9284,116.189,67.1924,15,24,59.4329,9.9859,Mark Fox,10,25,99.0928,31.7176,51.929,40.5316,75.89,1305,39.552523,-119.82526,114.471,53.4146,6.713,28.971,44.8664,31.3793,72.1541,0.0868,17,17,80,4,28,0,2,0,0,2,0,4,28,0.596,7,0.0783,Nevada,67.4293,94.8733,112.0902,63.6656,19,59.5946,7.7209,dana-altman-1,Dana Altman,,23,97.0566,36.5223,50.7109,33.7727,75.3521,1166,107.7688,55.2891,10.7109,36.8761,45.5814,34.8726,69.7761,0.0934,207,140,343,10,22,0,7,0,0,6,0,10,22,0.588,71,10,0.1016,62.3059,81,343
0,2007,2007-1332-1275,1,2007,97.5042,115.7993,66.9999,10,,53.271,5.4054,Ernie Kent,17,,97.8219,42.0929,49.6759,39.019,76.0745,1332,44.044515,-123.07398,112.6453,50.1099,12.2366,34.0241,50.1826,31.5864,68.5185,0.0848,199,119,280,7,26,0,4,1,0,3,1,7,26,0.584,3,0.102,Oregon,67.2739,96.5727,103.254,59.205,,58.4722,11.9258,charlie-coles-1,Charlie Coles,,,96.3595,32.4601,52.1287,33.2677,70.8835,1275,99.9466,47.1642,8.9877,31.269,44.523,32.233,69.2171,0.1171,225,140,284,14,18,0,3,1,0,2,1,14,18,0.497,56,14,0.0952,59.2993,283,284
0,2007,2007-1345-1112,1,2007,92.6621,107.5194,67.8662,,,55.1601,7.6395,Matt Painter,,,95.29,33.4787,51.1475,35.6678,67.7698,1345,40.428206,-86.914435,105.273,57.5839,10.8197,33.4666,47.4678,32.7645,69.6746,0.1056,35,30,55,11,21,0,1,0,0,0,0,11,21,0.587,9,0.1193,Purdue,66.3203,99.7736,116.083,69.057,10,59.2199,8.4913,lute-olson-1,Lute Olson,24,10,104.1438,28.5311,53.2806,34.0594,75.0339,1112,112.9722,56.7285,6.5613,37.9857,49.629,34.9933,68.8482,0.0849,284,189,776,10,20,5,27,13,4,22,11,10,20,0.588,63,8,0.0858,69.0673,56,776
0,2007,2007-1397-1253,1,2007,96.4224,111.0303,72.472,25,25,55.6575,8.3721,Bruce Pearl,,24,100.6241,40.9506,50.6192,36.4955,65.3012,1397,35.955093,-83.929696,107.3875,55.3355,11.4551,35.1433,51.6279,34.7639,72.7506,0.0853,56,18,130,10,22,0,3,1,0,1,0,10,22,0.598,5,0.1302,Tennessee,73.1636,104.9319,110.0711,71.9975,,50.0568,6.8966,larry-reynolds-1,Larry Reynolds,,,101.3848,36.7929,50.3284,37.7997,70.5531,1253,110.8599,56.988,6.3218,34.4809,48.0296,38.2215,72.1667,0.0881,148,82,107,7,24,0,0,0,0,0,0,7,24,0.485,86,12,0.0996,72.7979,132,107
0,2007,2007-1400-1308,1,2007,99.5146,118.9737,68.4709,11,21,50.5711,14.1219,Rick Barnes,,19,100.2649,36.582,47.7058,38.8889,73.6471,1400,30.28473,-97.737277,114.5988,54.8998,8.2302,36.0971,44.0143,36.0406,68.8752,0.0801,219,85,417,9,24,1,14,5,1,8,4,9,24,0.594,4,0.1044,Texas,69.6149,99.2525,105.9771,70.5525,,51.8944,7.365,reggie-theus-1,Reggie Theus,,,99.731,27.228,50.864,38.9558,65.3234,1308,107.3311,50.1214,9.5417,35.2411,49.5908,32.782,70.5563,0.0901,22,22,41,8,25,0,0,0,0,0,0,8,25,0.593,67,13,0.0976,72.1637,418,41
0,2007,2007-1424-1210,1,2007,95.8036,109.7692,66.0483,19,,55.9536,14.4036,Lon Kruger,,,98.5497,36.3679,49.0829,35.9435,71.4685,1424,36.106994,-115.141153,110.652,48.7662,6.8966,33.0151,46.9617,34.2466,70.4185,0.0766,266,33,380,6,28,1,9,2,0,0,0,6,28,0.585,7,0.1169,Nevada Las Vegas,66.7999,97.8205,114.6063,68.341,23,52.5134,10.392,paul-hewitt-1,Paul Hewitt,,21,98.3728,28.2871,53.6158,37.2222,68.0982,1210,111.526,60.3217,7.0124,35.5464,49.7721,33.0579,70.3851,0.0992,121,94,193,11,20,1,4,1,1,3,1,11,20,0.553,63,10,0.14,70.2111,382,193
0,2007,2007-1425-1116,1,2007,96.3581,109.0495,67.7752,23,,49.8943,10.7246,Tim Floyd,23,,95.0371,26.3449,50.4437,39.5038,71.5019,1425,34.021058,-118.283858,104.4746,50.0589,7.0307,36.61,43.6232,30.9912,70.3759,0.0864,155,24,282,11,23,0,5,1,0,0,0,11,23,0.594,5,0.0809,Southern California,67.268,93.1209,107.4707,67.3636,,59.1373,16.6667,stan-heath-1,Stan Heath,,,96.9412,32.0942,51.5806,34.584,70.274,1116,105.1796,52.5424,9.0208,33.997,45.3243,32.9429,70,0.1129,76,70,112,13,21,0,2,1,0,1,0,13,21,0.541,60,12,0.1011,67.6927,284,112
0,2007,2007-1438-1107,1,2007,97.9833,109.6875,69.0223,,,50.5076,8.3263,Dave Leitao,,,101.8036,38.1032,48.0287,36.6812,74.5149,1438,38.036545,-78.502597,108.9795,57.8947,10.3047,35.903,44.2389,35.1351,70.5972,0.0678,94,25,115,10,20,0,1,0,0,0,0,10,20,0.569,4,0.0655,Virginia,70.5389,101.1034,105.8143,64.9469,,54.6366,7.3345,will-brown-2,Will Brown,,,100.6185,34.6198,49.566,37.2131,72.1934,1107,106.8329,53.504,11.3715,33.9243,48.4794,34.8432,71.2074,0.0949,92,92,76,9,23,0,1,0,0,1,0,9,23,0.55,57,13,0.0902,63.6032,116,76
